Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, Glyc, Glyc %SD, Glyc/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, PE, PE %SD, PE/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Ser, Ser %SD, Ser/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Ins+Glyc, Ins+Glyc %SD, Ins+Glyc/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr
  1,   1,    0.000,  999,    0.000,    0.000,  999,    0.000, 4.62E-11,  999,  8.4E-02, 6.90E-11,  999,    0.126, 8.20E-10,  108,    1.491, 1.23E-09,   84,    2.239, 7.93E-10,  156,    1.443,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.45E-09,   37,    2.638,    0.000,  999,    0.000,    0.000,  999,    0.000, 9.34E-10,   37,    1.700, 2.34E-10,   44,    0.425, 5.03E-10,  634,    0.916,    0.000,  999,    0.000, 2.11E-10,   98,    0.384, 3.79E-09,   20,    6.889,    0.000,  999,    0.000, 2.34E-10,   44,    0.425, 9.34E-10,   37,    1.700, 1.45E-09,   37,    2.638, 5.50E-10,   90,    1.000, 2.02E-09,   42,    3.682
