Row, Col, Ala, Ala %SD, Ala/Cr, Asp, Asp %SD, Asp/Cr, Cr, Cr %SD, Cr/Cr, GABA, GABA %SD, GABA/Cr, Glc, Glc %SD, Glc/Cr, Gln, Gln %SD, Gln/Cr, Glu, Glu %SD, Glu/Cr, Glyc, Glyc %SD, Glyc/Cr, GPC, GPC %SD, GPC/Cr, GSH, GSH %SD, GSH/Cr, Ins, Ins %SD, Ins/Cr, Lac, Lac %SD, Lac/Cr, NAAG, NAAG %SD, NAAG/Cr, NAA, NAA %SD, NAA/Cr, PCh, PCh %SD, PCh/Cr, PCr, PCr %SD, PCr/Cr, PE, PE %SD, PE/Cr, Scyllo, Scyllo %SD, Scyllo/Cr, Ser, Ser %SD, Ser/Cr, Tau, Tau %SD, Tau/Cr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr, Ins+Glyc, Ins+Glyc %SD, Ins+Glyc/Cr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr
  1,   1,    0.000,  999,    0.000, 1.86E-10,  300,    0.000,    0.000,  999,    0.000, 2.53E-09,   15,    0.000, 1.15E-09,   49,    0.000,    0.000,  999,    0.000, 6.03E-11,  661,    0.000,    0.000,  999,    0.000, 5.37E-11,  819,    0.000,    0.000,  999,    0.000, 3.32E-10,   89,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 9.24E-10,   18,    0.000, 6.29E-11,  695,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 8.96E-12,  999,    0.000, 1.32E-09,   66,    0.000,    0.000,  999,    0.000, 1.17E-10,   47,    0.000, 9.24E-10,   18,    0.000, 3.32E-10,   89,    0.000,    0.000,  999,    0.000, 6.03E-11,  661,    0.000
