Row, Col, Ala, Ala %SD, Ala/Cr, Asp, Asp %SD, Asp/Cr, Cr, Cr %SD, Cr/Cr, GABA, GABA %SD, GABA/Cr, Glc, Glc %SD, Glc/Cr, Gln, Gln %SD, Gln/Cr, Glu, Glu %SD, Glu/Cr, Glyc, Glyc %SD, Glyc/Cr, GPC, GPC %SD, GPC/Cr, GSH, GSH %SD, GSH/Cr, Ins, Ins %SD, Ins/Cr, Lac, Lac %SD, Lac/Cr, NAAG, NAAG %SD, NAAG/Cr, NAA, NAA %SD, NAA/Cr, PCh, PCh %SD, PCh/Cr, PCr, PCr %SD, PCr/Cr, PE, PE %SD, PE/Cr, Scyllo, Scyllo %SD, Scyllo/Cr, Ser, Ser %SD, Ser/Cr, Tau, Tau %SD, Tau/Cr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr, Ins+Glyc, Ins+Glyc %SD, Ins+Glyc/Cr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr
  1,   1, 3.48E-11,  486,    0.000, 4.04E-10,   87,    0.000,    0.000,  999,    0.000, 2.54E-09,   13,    0.000, 1.74E-09,   16,    0.000,    0.000,  999,    0.000, 3.20E-10,  114,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.03E-10,   93,    0.000, 3.15E-10,   62,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.01E-09,   15,    0.000, 8.99E-11,   52,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 8.99E-11,   52,    0.000, 1.01E-09,   15,    0.000, 3.15E-10,   62,    0.000,    0.000,  999,    0.000, 3.20E-10,  114,    0.000
