Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, Glyc, Glyc %SD, Glyc/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, PE, PE %SD, PE/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Ser, Ser %SD, Ser/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Ins+Glyc, Ins+Glyc %SD, Ins+Glyc/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr
  1,   1,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.37E-09,   31,   31.667, 1.40E-09,   28,   18.699,    0.000,  999,    0.000, 4.53E-10,  137,    6.049,    0.000,  999,    0.000, 1.11E-10,  494,    1.485,    0.000,  999,    0.000, 2.07E-10,  134,    2.768,    0.000,  999,    0.000,    0.000,  999,    0.000, 9.90E-10,   20,   13.206, 1.91E-11,  999,    0.255, 7.50E-11,  353,    1.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.40E-09,   40,   18.691,    0.000,  999,    0.000, 1.30E-10,   45,    1.741, 9.90E-10,   20,   13.206, 2.07E-10,  134,    2.768, 7.50E-11,  353,    1.000, 4.53E-10,  137,    6.049
